Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

2.73472663,0.21245420,0.55921860
2.73972613,0.21367520,0.63797320
2.74472563,0.21245420,0.69108670
2.74972513,0.21367520,0.72222230
2.75472463,0.21367520,0.78693530
2.75972413,0.21367520,0.84737490
2.76472363,0.21428570,0.90537240
2.76972313,0.21489620,0.94627600
2.77472263,0.21428570,0.99023210
2.77972213,0.21489620,1.05494500
2.78472163,0.21550670,1.10073300
2.78972113,0.21550670,1.12942600
2.79472063,0.21489620,1.15445700
2.79972013,0.21611720,1.18498200
2.80471963,0.21733820,1.20573900
2.80971913,0.21672770,1.21550700
2.81471863,0.21672770,1.22527500
2.81971813,0.21672770,1.22405400
2.82471763,0.21733820,1.21855900
2.82971713,0.21733820,1.20696000
2.83471663,0.21794870,1.19841300
2.83971613,0.21855920,1.17887700
2.84471563,0.21733820,1.13614200
2.84971513,0.21794870,1.08669100
2.85471463,0.21855920,1.06044000
2.85971413,0.21916970,1.00122100
2.86471363,0.21978020,0.93467650
2.86971313,0.21978020,0.86385840
2.87471263,0.21978020,0.81135540
2.87971213,0.21978020,0.75641030
2.88471163,0.22039070,0.69597070
2.88971114,0.22039070,0.62271060
2.89471064,0.22039070,0.59340660
2.89971014,0.22100120,0.55006100
2.90470964,0.22100120,0.48229550
2.90970914,0.22100120,0.45238100
2.91470864,0.22100120,0.38766790
2.91970814,0.22222220,0.32783880
2.92470764,0.22100120,0.26617830
2.92970714,0.22161170,0.20634920
2.93470664,0.22222220,0.17887670
2.93970614,0.22222220,0.15445670
2.94470564,0.22222220,0.12087910
2.94970514,0.22344320,0.10500610
2.95470464,0.22283270,0.09401710
2.95970414,0.22344320,0.08302809
2.96470364,0.22283270,0.08424909
2.96970314,0.22405370,0.09218559
2.97470264,0.22466420,0.10744810
2.97970214,0.22405370,0.11172160
2.98470164,0.22466420,0.14774120
2.98970114,0.22527470,0.18192920
2.99470064,0.22588520,0.22344320
2.99970014,0.22588520,0.25579980
3.00469964,0.22649570,0.29120880
3.00969914,0.22649570,0.34249090
3.01469864,0.22710620,0.40720390
3.01969814,0.22710620,0.43589740
3.02469764,0.22710620,0.50366300
3.02969714,0.22771670,0.56715510
3.03469664,0.22710620,0.63125770
3.03969614,0.22771670,0.68559220
3.04469564,0.22832720,0.74725280
3.04969514,0.22893770,0.81807080
3.05469464,0.22893770,0.90109890
3.05969414,0.22893770,0.92490850
3.06469364,0.22954820,0.99023210
3.06969314,0.22954820,1.04456700
3.07469264,0.23015870,1.09218600
3.07969214,0.22954820,1.12515300
3.08469164,0.23076920,1.14407800
3.08969114,0.23076920,1.16422500
3.09469064,0.23137970,1.18925500
3.09969014,0.23137970,1.20329700
3.10468965,0.23199020,1.21550700
3.10968915,0.23137970,1.21794900
3.11468865,0.23199020,1.20757000
3.11968815,0.23260070,1.19475000
3.12468765,0.23260070,1.17704500
3.12968715,0.23260070,1.14713100
3.13468665,0.23321120,1.09707000
3.13968615,0.23382170,1.07509200
3.14468565,0.23321120,1.05677700
3.14968515,0.23321120,1.01831500
3.15468465,0.23382170,0.96337000
3.15968415,0.23321120,0.91208790
3.16468365,0.23321120,0.89377290
3.16968315,0.23443230,0.85958490
3.17468265,0.23504280,0.77899880
3.17968215,0.23382170,0.69963370
3.18468165,0.23504280,0.62820520
3.18968115,0.23504280,0.57142860
3.19468065,0.23626380,0.50122100
3.19968015,0.23565330,0.42918190
3.20467965,0.23443230,0.38156290
3.20967915,0.23626380,0.33760680
3.21467865,0.23687430,0.27594630
3.21967815,0.23687430,0.22588520
3.22467765,0.23748480,0.18925520
3.22967715,0.23687430,0.15811970
3.23467665,0.23748480,0.12881560
3.23967615,0.23748480,0.10317460
3.24467565,0.23748480,0.08852259
3.24967515,0.23809530,0.07692308
3.25467465,0.23870580,0.07448108
3.25967415,0.23870580,0.08180708
3.26467365,0.23870580,0.08974359
3.26967315,0.23870580,0.10317460
3.27467265,0.23870580,0.13492060
3.27967215,0.23992680,0.17216120
3.28467165,0.23992680,0.19108670
3.28967115,0.24053730,0.20879120
3.29467065,0.24114780,0.25152630
3.29967015,0.24114780,0.32661780
3.30466965,0.24175830,0.39438340
3.30966915,0.24175830,0.42185590
3.31466865,0.24175830,0.47985350
3.31966816,0.24236880,0.56410260
3.32466766,0.24236880,0.64835170
3.32966716,0.24175830,0.68864470
3.33466666,0.24297930,0.72588530
3.33966616,0.24297930,0.79975580
3.34466566,0.24358980,0.87545790
3.34966516,0.24420030,0.92124550
3.35466466,0.24420030,0.95360200
3.35966416,0.24420030,1.00915800
3.36466366,0.24358980,1.07020800
3.36966316,0.24420030,1.11416400
3.37466266,0.24481080,1.13919400
3.37966216,0.24420030,1.17094000
3.38466166,0.24603180,1.19841300
3.38966116,0.24603180,1.21306500
3.39466066,0.24664230,1.22283300
3.39966016,0.24664230,1.22649600
3.40465966,0.24725280,1.21794900
3.40965916,0.24725280,1.20451800
3.41465866,0.24725280,1.19597100
3.41965816,0.24725280,1.17399300
3.42465766,0.24786330,1.13736300
3.42965716,0.24786330,1.09340700
3.43465666,0.24786330,1.07020800
3.43965616,0.24786330,1.02503100
3.44465566,0.24847380,0.95116000
3.44965516,0.24908430,0.87240540
3.45465466,0.24847380,0.84432240
3.45965416,0.24908430,0.77594630
3.46465366,0.24908430,0.70024420
3.46965316,0.24969480,0.60622710
3.47465266,0.24969480,0.57814410
3.47965216,0.24908430,0.54334560
3.48465166,0.24969480,0.49023200
3.48965116,0.24908430,0.41880340
3.49465066,0.25091580,0.39133090
3.49965016,0.25091580,0.35958490
3.50464966,0.25091580,0.31990230
3.50964916,0.25152630,0.24664230
3.51464866,0.25091580,0.19474970
3.51964816,0.25213680,0.15445670
3.52464766,0.25213680,0.12576310
3.52964716,0.25274730,0.10012210
3.53464667,0.25274730,0.08608059
3.53964617,0.25274730,0.07753358
3.54464567,0.25335780,0.07387058
3.54964517,0.25335780,0.09462760
3.55464467,0.25396830,0.10012210
3.55964417,0.25396830,0.11355310
3.56464367,0.25457880,0.13125760
3.56964317,0.25457880,0.17643470
3.57464267,0.25457880,0.21123320
3.57964217,0.25457880,0.24603180
3.58464167,0.25518930,0.26556780
3.58964117,0.25579980,0.35470090
3.59464067,0.25579980,0.42063490
3.59964017,0.25579980,0.48412700
3.60463967,0.25579980,0.54578760
3.60963917,0.25641030,0.62148960
3.61463867,0.25641030,0.68742370
3.61963817,0.25702080,0.74603180
3.62463767,0.25763130,0.76678880
3.62963717,0.25824180,0.83943840
3.63463667,0.25824180,0.91391940
3.63963617,0.25824180,0.96581200
3.64463567,0.25885230,1.01037900
3.64963517,0.25885230,1.06654500
3.65463467,0.25885230,1.11538500
3.65963417,0.25946280,1.15140400
3.66463367,0.25885230,1.16666700
3.66963317,0.26007330,1.18803400
3.67463267,0.26068380,1.20879100
3.67963217,0.26068380,1.22100100
3.68463167,0.26068380,1.22771700
3.68963117,0.26068380,1.23076900
3.69463067,0.26129430,1.21794900
3.69963017,0.26129430,1.19352900
3.70462967,0.26007330,1.18559200
3.70962917,0.26129430,1.15628800
3.71462867,0.26007330,1.09218600
3.71962817,0.26251530,1.03663000
3.72462767,0.26251530,1.01648400
3.72962717,0.26312580,0.98901100
3.73462667,0.26312580,0.92735050
3.73962617,0.26373630,0.86752140
3.74462568,0.26373630,0.82661780
3.74962518,0.26373630,0.77716730
3.75462468,0.26373630,0.70146520
3.75962418,0.26434680,0.63308920
3.76462368,0.26434680,0.59462760
3.76962318,0.26495730,0.54029300
3.77462268,0.26495730,0.45299150
3.77962218,0.26495730,0.39072040
3.78462168,0.26556780,0.32295480
3.78962118,0.26556780,0.27167280
3.79462068,0.26617830,0.20695970
3.79962018,0.26617830,0.16727720
3.80461968,0.26556780,0.14224660
3.80961918,0.26617830,0.12454210
3.81461868,0.26678880,0.10500610
3.81961818,0.26678880,0.08791209
3.82461768,0.26678880,0.07814408
3.82961718,0.26739930,0.07387058
3.83461668,0.26739930,0.07509158
3.83961618,0.26800980,0.08241758
3.84461568,0.26800980,0.10561660
