Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

2.37976211,0.18437120,1.31501800
2.38476161,0.18437120,1.31623900
2.38976111,0.18498170,1.31623900
2.39476061,0.18498170,1.31440800
2.39976011,0.18498170,1.31257600
2.40475961,0.18498170,1.31257600
2.40975911,0.18498170,1.31318700
2.41475861,0.18559220,1.31440800
2.41975811,0.18620270,1.31501800
2.42475761,0.18681320,1.31562900
2.42975711,0.18681320,1.31562900
2.43475661,0.18681320,1.31623900
2.43975611,0.18742370,1.31440800
2.44475561,0.18742370,1.31562900
2.44975511,0.18681320,1.31501800
2.45475461,0.18742370,1.31562900
2.45975411,0.18803420,1.31562900
2.46475362,0.18864470,1.31562900
2.46975312,0.18925520,1.31562900
2.47475262,0.18864470,1.31562900
2.47975212,0.18986570,1.31440800
2.48475162,0.18986570,1.31562900
2.48975112,0.18986570,1.31562900
2.49475062,0.18986570,1.31562900
2.49975012,0.18986570,1.31562900
2.50474962,0.19047620,1.31562900
2.50974912,0.19047620,1.31501800
2.51474862,0.18986570,1.31379700
2.51974812,0.18925520,1.31562900
2.52474762,0.19169720,1.31562900
2.52974712,0.19230770,1.31562900
2.53474662,0.19169720,1.31501800
2.53974612,0.19230770,1.31440800
2.54474562,0.19291820,1.31501800
2.54974512,0.19169720,1.31562900
2.55474462,0.19352870,1.31623900
2.55974412,0.19291820,1.31562900
2.56474362,0.19352870,1.31562900
2.56974312,0.19352870,1.31685000
2.57474262,0.19413920,1.31623900
2.57974212,0.19413920,1.31562900
2.58474162,0.19474970,1.31562900
2.58974112,0.19474970,1.31562900
2.59474062,0.19474970,1.31501800
2.59974012,0.19474970,1.31501800
2.60473962,0.19536020,1.31440800
2.60973912,0.19597070,1.31562900
2.61473862,0.19536020,1.31501800
2.61973812,0.19597070,1.31501800
2.62473762,0.19658120,1.31501800
2.62973712,0.19658120,1.31562900
2.63473662,0.19658120,1.31746000
2.63973612,0.19719170,1.31685000
2.64473562,0.19780220,1.31685000
2.64973512,0.19780220,1.31623900
2.65473462,0.19841270,1.31623900
2.65973412,0.19841270,1.31562900
2.66473362,0.19902320,1.31440800
2.66973312,0.19841270,1.31562900
2.67473263,0.19902320,1.31501800
2.67973213,0.19902320,1.31501800
2.68473163,0.19963370,1.31501800
2.68973113,0.19963370,1.31440800
2.69473063,0.19963370,1.31623900
2.69973013,0.19963370,1.31562900
2.70472963,0.20085470,1.31562900
2.70972913,0.20085470,1.31562900
2.71472863,0.20085470,1.31501800
2.71972813,0.20085470,1.31562900
2.72472763,0.20207570,1.31501800
2.72972713,0.20207570,1.31562900
