Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

2.73499994,0.25702080,0.34615390
2.73999994,0.25641030,0.34432240
2.74499994,0.25702080,0.34432240
2.74999994,0.25641030,0.34371190
2.75499994,0.25763130,0.34432240
2.75999994,0.25824180,0.34615390
2.76499994,0.25885230,0.34615390
2.76999994,0.25885230,0.34615390
2.77499994,0.25946280,0.34615390
2.77999994,0.25946280,0.34554340
2.78499994,0.26007330,0.34615390
2.78999994,0.25946280,0.34615390
2.79499994,0.26068380,0.34554340
2.79999994,0.26068380,0.34615390
2.80499994,0.26129430,0.34615390
2.80999994,0.26129430,0.34676440
2.81499994,0.26129430,0.34676440
2.81999994,0.26190480,0.34615390
2.82499994,0.26251530,0.34676440
2.82999994,0.26251530,0.34615390
2.83499994,0.26312580,0.34615390
2.83999994,0.26251530,0.34615390
2.84499994,0.26312580,0.34615390
2.84999994,0.26373630,0.34615390
2.85499994,0.26312580,0.34554340
2.85999994,0.26373630,0.34615390
2.86499994,0.26373630,0.34432240
2.86999994,0.26373630,0.34676440
2.87499994,0.26373630,0.34554340
2.87999994,0.26495730,0.34554340
2.88499994,0.26312580,0.34615390
2.88999994,0.26495730,0.34615390
2.89499994,0.26617830,0.34615390
2.89999994,0.26617830,0.34554340
2.90499994,0.26617830,0.34432240
2.90999993,0.26617830,0.34554340
2.91499993,0.26678880,0.34554340
2.91999993,0.26678880,0.34554340
2.92499993,0.26739930,0.34615390
2.92999993,0.26800980,0.34554340
2.93499993,0.26739930,0.34432240
2.93999993,0.26800980,0.34615390
2.94499993,0.26862030,0.34615390
2.94999993,0.26862030,0.34371190
2.95499993,0.26800980,0.34310140
2.95999993,0.26862030,0.34554340
2.96499993,0.26923080,0.34615390
2.96999993,0.26923080,0.34615390
2.97499993,0.26984130,0.34554340
2.97999993,0.27045180,0.34615390
2.98499993,0.26984130,0.34676440
2.98999993,0.26984130,0.34554340
2.99499993,0.27045180,0.34615390
2.99999993,0.27045180,0.34615390
3.00499993,0.27106230,0.34554340
3.00999993,0.27106230,0.34615390
3.01499993,0.27167280,0.34554340
3.01999993,0.27228330,0.34615390
3.02499993,0.27289380,0.34615390
3.02999993,0.27289380,0.34676440
3.03499993,0.27289380,0.34615390
3.03999993,0.27350430,0.34615390
3.04499993,0.27411480,0.34676440
3.04999993,0.27411480,0.34615390
3.05499993,0.27472530,0.34615390
3.05999993,0.27472530,0.34615390
3.06499993,0.27472530,0.34676440
3.06999993,0.27472530,0.34615390
3.07499993,0.27533580,0.34615390
3.07999993,0.27533580,0.34615390
3.08499993,0.27594630,0.34615390
3.08999993,0.27594630,0.34432240
3.09499993,0.27594630,0.34554340
3.09999993,0.27533580,0.34432240
3.10499993,0.27655680,0.34676440
3.10999993,0.27716730,0.34615390
3.11499993,0.27716730,0.34615390
3.11999993,0.27777780,0.34615390
3.12499993,0.27716730,0.34676440
3.12999993,0.27838830,0.34615390
3.13499993,0.27838830,0.34432240
3.13999993,0.27899880,0.34554340
3.14499993,0.27899880,0.34676440
3.14999993,0.27899880,0.34676440
3.15499993,0.27960930,0.34554340
3.15999993,0.28021980,0.34676440
3.16499993,0.28021980,0.34676440
3.16999993,0.27960930,0.34371190
3.17499993,0.27960930,0.34432240
3.17999993,0.28083030,0.34615390
3.18499993,0.28083030,0.34676440
3.18999993,0.28205130,0.34554340
3.19499993,0.28144080,0.34615390
3.19999993,0.28021980,0.34615390
3.20499993,0.28205130,0.34615390
3.20999993,0.28205130,0.34615390
3.21499993,0.28266180,0.34554340
3.21999993,0.28266180,0.34615390
3.22499993,0.28205130,0.34615390
3.22999993,0.28327230,0.34615390
3.23499993,0.28388280,0.34615390
3.23999993,0.28388280,0.34615390
3.24499993,0.28388280,0.34615390
3.24999993,0.28388280,0.34615390
3.25499993,0.28449330,0.34615390
3.25999993,0.28510380,0.34554340
3.26499993,0.28510380,0.34615390
3.26999993,0.28571430,0.34615390
3.27499993,0.28510380,0.34554340
3.27999993,0.28632480,0.34554340
3.28499993,0.28632480,0.34554340
3.28999993,0.28571430,0.34310140
3.29499993,0.28693530,0.34310140
3.29999993,0.28632480,0.34676440
3.30499993,0.28815630,0.34676440
3.30999993,0.28632480,0.34615390
3.31499993,0.28815630,0.34615390
3.31999993,0.28876680,0.34615390
3.32499993,0.28876680,0.34615390
3.32999993,0.28937730,0.34615390
3.33499993,0.28876680,0.34615390
3.33999993,0.28937730,0.34432240
3.34499993,0.28998780,0.34676440
3.34999993,0.28998780,0.34615390
3.35499993,0.29120880,0.34554340
3.35999992,0.29120880,0.34615390
3.36499992,0.29120880,0.34676440
3.36999992,0.29181930,0.34615390
3.37499992,0.29120880,0.34615390
3.37999992,0.29242980,0.34615390
3.38499992,0.29242980,0.34676440
3.38999992,0.29242980,0.34554340
3.39499992,0.29181930,0.34432240
3.39999992,0.29242980,0.34432240
3.40499992,0.29304030,0.34737490
3.40999992,0.29304030,0.34615390
3.41499992,0.29426130,0.34615390
3.41999992,0.29426130,0.34676440
3.42499992,0.29487180,0.34676440
3.42999992,0.29426130,0.34676440
3.43499992,0.29487180,0.34615390
3.43999992,0.29487180,0.34432240
3.44499992,0.29487180,0.34676440
3.44999992,0.29548230,0.34676440
3.45499992,0.29548230,0.34615390
3.45999992,0.29609280,0.34676440
3.46499992,0.29609280,0.34676440
3.46999992,0.29670330,0.34676440
3.47499992,0.29670330,0.34615390
3.47999992,0.29731380,0.34615390
3.48499992,0.29670330,0.34676440
3.48999992,0.29792430,0.34615390
3.49499992,0.29792430,0.34615390
3.49999992,0.29792430,0.34615390
3.50499992,0.29853480,0.34554340
3.50999992,0.29792430,0.34554340
3.51499992,0.29792430,0.34432240
3.51999992,0.29975580,0.34676440
3.52499992,0.29975580,0.34615390
3.52999992,0.29975580,0.34615390
3.53499992,0.30036630,0.34676440
3.53999992,0.30036630,0.34615390
3.54499992,0.30036630,0.34676440
3.54999992,0.30097680,0.34615390
3.55499992,0.30158730,0.34676440
3.55999992,0.30158730,0.34615390
3.56499992,0.30219780,0.34676440
3.56999992,0.30158730,0.34676440
3.57499992,0.30158730,0.34615390
3.57999992,0.30280830,0.34737490
3.58499992,0.30280830,0.34676440
3.58999992,0.30341880,0.34676440
3.59499992,0.30341880,0.34615390
3.59999992,0.30341880,0.34615390
3.60499992,0.30402930,0.34615390
3.60999992,0.30341880,0.34432240
3.61499992,0.30402930,0.34432240
3.61999992,0.30402930,0.34554340
3.62499992,0.30341880,0.34554340
3.62999992,0.30525030,0.34615390
3.63499992,0.30525030,0.34310140
3.63999992,0.30586080,0.34615390
3.64499992,0.30586080,0.34676440
3.64999992,0.30586080,0.34615390
3.65499992,0.30647130,0.34615390
3.65999992,0.30586080,0.34676440
3.66499992,0.30708180,0.34676440
3.66999992,0.30769230,0.34615390
3.67499992,0.30708180,0.34615390
3.67999992,0.30769230,0.34615390
3.68499992,0.30769230,0.34615390
3.68999992,0.30830280,0.34615390
3.69499992,0.30830280,0.34615390
3.69999992,0.30891330,0.34615390
3.70499992,0.30891330,0.34615390
3.70999992,0.30891330,0.34554340
3.71499992,0.30952380,0.34554340
3.71999992,0.30952380,0.34615390
3.72499992,0.30952380,0.34432240
3.72999992,0.30952380,0.34432240
3.73499992,0.31013430,0.34371190
3.73999992,0.31074480,0.34554340
3.74499992,0.31074480,0.34615390
3.74999992,0.31135530,0.34615390
3.75499992,0.31196580,0.34554340
3.75999992,0.31135530,0.34432240
3.76499992,0.31196580,0.34676440
3.76999992,0.31196580,0.34615390
3.77499992,0.31318680,0.34615390
3.77999992,0.31318680,0.34554340
3.78499992,0.31318680,0.34615390
3.78999992,0.31379730,0.34615390
3.79499992,0.31379730,0.34615390
3.79999992,0.31440780,0.34676440
3.80499991,0.31440780,0.34676440
3.80999991,0.31501830,0.34615390
3.81499991,0.31562880,0.34615390
3.81999991,0.31562880,0.34676440
3.82499991,0.31562880,0.34615390
3.82999991,0.31562880,0.34554340
3.83499991,0.31501830,0.34371190
3.83999991,0.31562880,0.34432240
3.84499991,0.31623930,0.34676440
